feature,class,count,mean,std,min,p01,p05,p25,p50,p75,p95,p99,max
d0_tanh,Tbqq,5000,-0.0013744798488914967,0.1218501478433609,-1.0,-0.447307188808918,-0.08595182597637177,-0.0019501080678310245,0.0,0.0021229483536444604,0.07988915331661711,0.4104755824804311,1.0
d0err_clip,Tbqq,5000,0.006077739875763655,0.005526678636670113,0.0,0.0,0.0,0.0,0.010099999606609344,0.010999999940395355,0.013000000268220901,0.014399999752640724,0.01759999990463257
dz_tanh,Tbqq,5000,0.0006573001155629754,0.13605773448944092,-0.9999932646751404,-0.5175349390506744,-0.1235825255513191,-0.002703114238101989,0.0,0.00854638242162764,0.12994138449430473,0.4895918568968786,0.999696671962738
dzerr_clip,Tbqq,5000,0.019790299236774445,0.02077733911573887,0.0,0.0,0.0,0.0,0.028300000354647636,0.031599998474121094,0.07500000298023224,0.0820000022649765,0.08820000290870667
d_eta,Tbqq,5000,0.00013374681293498725,0.14279256761074066,-0.645496666431427,-0.32803232967853546,-0.23673084378242493,-0.09300631284713745,-0.0011695921421051025,0.0906234160065651,0.2410059005022049,0.36533050119876875,0.6793351173400879
d_phi,Tbqq,5000,0.004767212085425854,0.14294332265853882,-0.5108955502510071,-0.341451521217823,-0.22920256853103638,-0.08550009317696095,0.0038434267044067383,0.09341873973608017,0.24090101718902596,0.3682746815681458,0.670198917388916
part_pt_log,Tbl,5000,2.598064661026001,0.34425413608551025,1.3780144453048706,1.8056072032451629,2.0324939846992494,2.3469584584236145,2.6013680696487427,2.864262282848358,3.130757296085358,3.294796984195709,3.51633620262146
part_e_log,Tbl,5000,2.580768346786499,0.39457303285598755,1.3744257688522339,1.7024901401996613,1.943045437335968,2.2981958985328674,2.577253818511963,2.8642475605010986,3.2356176614761356,3.485006997585297,3.9149820804595947
part_logptrel,Tbl,5000,2.606677770614624,0.3320586681365967,1.4181153774261475,1.8476407539844513,2.059180772304535,2.363190472126007,2.60575270652771,2.867617428302765,3.1319074869155883,3.2119116377830506,3.2686829566955566
part_logerel,Tbl,5000,2.595029354095459,0.33420202136039734,1.4035252332687378,1.8166301918029786,2.034563755989075,2.3561915159225464,2.59674870967865,2.855312764644623,3.121965777873993,3.199983396530152,3.2661819458007812
raw_dR,Tbl,5000,0.17640334367752075,0.10178415477275848,0.002401890931650996,0.022024402637034656,0.0449276152998209,0.10215740464627743,0.15921010076999664,0.2299635149538517,0.37000762224197387,0.49850620865821843,0.7437049746513367
charge,Tbl,5000,-0.018200000748038292,0.9500888586044312,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0
isChargedHadron,Tbl,5000,0.06880000233650208,0.2531137466430664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isNeutralHadron,Tbl,5000,0.039400000125169754,0.1945447027683258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
isPhoton,Tbl,5000,0.0575999990105629,0.2329854965209961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isElectron,Tbl,5000,0.40860000252723694,0.49157506227493286,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
isMuon,Tbl,5000,0.42559999227523804,0.4944336712360382,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
d0_tanh,Tbl,5000,0.0016045902157202363,0.06376625597476959,-0.9117058515548706,-0.16602672651410103,-0.022126413043588398,-0.006887515890412033,0.0,0.007201440283097327,0.023078529816120866,0.19202991887927087,0.9833039045333862
d0err_clip,Tbl,5000,0.009823559783399105,0.003369542071595788,0.0,0.0,0.0,0.009499999694526196,0.010999999940395355,0.010999999940395355,0.013700000010430813,0.013700000010430813,0.01759999990463257
dz_tanh,Tbl,5000,0.0002661895705386996,0.08692499250173569,-0.9673012495040894,-0.24896643832325935,-0.07178029678761957,-0.020461086183786392,0.0,0.02316843019798398,0.06989674046635638,0.22107805252075277,0.9502326250076294
dzerr_clip,Tbl,5000,0.03223482146859169,0.017247267067432404,0.0,0.0,0.0,0.03099999949336052,0.03180000185966492,0.03180000185966492,0.08500000089406967,0.08500000089406967,0.08820000290870667
d_eta,Tbl,5000,0.0038744881749153137,0.14178843796253204,-0.7436659336090088,-0.341219781935215,-0.2215281844139099,-0.08859310299158096,0.004791298881173134,0.09354512393474579,0.23527930974960334,0.3592857584357262,0.6281392574310303
d_phi,Tbl,5000,-0.0008517673704773188,0.14614532887935638,-0.6335805654525757,-0.35983636140823366,-0.24355835244059562,-0.09447448141872883,-0.0008451342582702637,0.0940208975225687,0.2327178530395033,0.35724696129560496,0.5735895037651062
