feature,class,count,mean,std,min,p01,p05,p25,p50,p75,p95,p99,max
dzerr_clip,Tbqq,200000,0.03664586320519447,0.08056071400642395,0.0,0.0,0.0,0.0,0.0,0.04500000178813934,0.13169999420642853,0.3711000084877014,1.0
d_eta,Tbqq,200000,0.00031588569981977344,0.25815680623054504,-2.9804069995880127,-0.6284636980295182,-0.4123221024870872,-0.14945782721042633,-0.0016333460807800293,0.151178240776062,0.414506185054779,0.6236498808860789,2.9564757347106934
d_phi,Tbqq,200000,-0.0004147537983953953,0.2531659007072449,-0.9342396855354309,-0.6235666602849961,-0.4292625904083252,-0.15604285523295403,0.00019837543368339539,0.1542711928486824,0.4311215430498118,0.6250940793752671,0.9869424700737
part_pt_log,Tbl,138290,0.18335318565368652,0.94731605052948,-2.5428199768066406,-1.2989779758453368,-1.120556354522705,-0.5362252742052078,0.04680852219462395,0.7711052000522614,1.9758127510547632,2.8350957608222958,3.51633620262146
part_e_log,Tbl,138290,0.18767507374286652,0.946051836013794,-2.050464153289795,-1.3916582238674164,-1.1344336926937102,-0.5257249772548676,0.04655597172677517,0.7656546831130981,1.9940339803695668,2.837160346508024,3.9149820804595947
part_logptrel,Tbl,138290,0.18645049631595612,0.9486514329910278,-2.521683931350708,-1.3785175895690918,-1.119441956281662,-0.5311363786458969,0.05275554582476616,0.7755982279777527,1.975473743677139,2.8407057332992505,3.2686829566955566
part_logerel,Tbl,138290,0.18858520686626434,0.9378176927566528,-2.4563965797424316,-1.3438464272022248,-1.104799211025238,-0.5223138481378555,0.05189721658825874,0.7659945785999298,1.9684951186180106,2.8295262503623944,3.2661819458007812
part_deltaR,Tbl,138290,0.22896753251552582,0.7956337332725525,-0.7992976307868958,-0.7182766449451446,-0.6232588052749634,-0.3556307703256607,-0.006486654281616211,0.6052048802375793,1.858408045768737,2.3479124021530065,5.0
charge,Tbl,138290,0.0012726878048852086,0.7019171118736267,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
isChargedHadron,Tbl,138290,0.44148528575897217,0.49656426906585693,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
isNeutralHadron,Tbl,138290,0.1011425256729126,0.30151739716529846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isPhoton,Tbl,138290,0.4061681926250458,0.49111664295196533,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
isElectron,Tbl,138290,0.026711981743574142,0.161240354180336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
isMuon,Tbl,138290,0.024492010474205017,0.15457086265087128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
d0_tanh,Tbl,138290,0.0004152697802055627,0.22195635735988617,-1.0,-0.9999314713478088,-0.20732994377613068,0.0,0.0,0.0,0.2102339155972002,0.9999597334861755,1.0
d0err_clip,Tbl,138290,0.014845822937786579,0.02815873548388481,0.0,0.0,0.0,0.0,0.0,0.0210999995470047,0.0544000007212162,0.11190000176429749,0.6970000267028809
dz_tanh,Tbl,138290,0.0001455277670174837,0.2457108348608017,-1.0,-0.9991043013334274,-0.3090521886944771,0.0,0.0,0.0,0.31286029368638973,0.9992477399110794,1.0
dzerr_clip,Tbl,138290,0.03624168038368225,0.08286656439304352,0.0,0.0,0.0,0.0,0.0,0.041600000113248825,0.11169999837875366,0.3711000084877014,1.0
d_eta,Tbl,138290,-0.00011104370059911162,0.24369797110557556,-3.0376439094543457,-0.6414372992515563,-0.3786315485835075,-0.11037983000278473,-0.0022422000765800476,0.10863789916038513,0.38453692793846084,0.644903182983398,2.8884878158569336
d_phi,Tbl,138290,0.0005755026359111071,0.22500844299793243,-1.0254628658294678,-0.6155876255035401,-0.3892536744475364,-0.11300204135477543,-0.0015663505182601511,0.1154725681990385,0.3907747700810432,0.6117714953422537,0.9729980826377869
